Context,File,Suite (level 1),Suite (level 2),Suite (level 3),Description,Via helpers,Private API called
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_suspended,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_suspended,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_suspended,,read.connectionManager.activeProtocol.transport
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_suspended,,replace.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_suspended,,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_suspended,becomeSuspended,call.connectionManager.disconnectAllTransports
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_suspended,becomeSuspended,call.connectionManager.notifyState
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_suspended,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_suspended,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_failed,bestTransport -> availableTransports,call.Utils.keysArray
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_failed,bestTransport -> availableTransports,call.ConnectionManager.supportedTransports
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_failed,bestTransport -> availableTransports,read.Realtime._transports
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_failed,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_failed,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_failed,,read.connectionManager.activeProtocol.transport
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_failed,,replace.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_failed,,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_failed,,call.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_failed,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_failed,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_closed,bestTransport -> availableTransports,call.Utils.keysArray
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_closed,bestTransport -> availableTransports,call.ConnectionManager.supportedTransports
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_closed,bestTransport -> availableTransports,read.Realtime._transports
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_closed,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_closed,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_closed,,read.connectionManager.activeProtocol.transport
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_closed,,replace.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_closed,,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_closed,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/failure.test.js,realtime/failure,,,nack_on_connection_closed,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,idle_transport_timeout,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/failure.test.js,realtime/failure,,,idle_transport_timeout,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,idle_transport_timeout,,listen.connectionManager.transport.pending
test,test/realtime/failure.test.js,realtime/failure,,,idle_transport_timeout,,replace.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,idle_transport_timeout,,call.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,idle_transport_timeout,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/failure.test.js,realtime/failure,,,idle_transport_timeout,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_binary_transport,,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_binary_transport,,call.protocolMessageFromDeserialized
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_binary_transport,,call.connectionManager.activeProtocol.getTransport
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_binary_transport,,call.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_text_transport,,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_text_transport,,call.protocolMessageFromDeserialized
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_text_transport,,call.connectionManager.activeProtocol.getTransport
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_text_transport,,call.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_binary_transport,,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_binary_transport,,call.protocolMessageFromDeserialized
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_binary_transport,,call.connectionManager.activeProtocol.getTransport
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_binary_transport,,call.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_text_transport,,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_text_transport,,call.protocolMessageFromDeserialized
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_text_transport,,call.connectionManager.activeProtocol.getTransport
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_text_transport,,call.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_comet_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_binary_transport,,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_binary_transport,,call.protocolMessageFromDeserialized
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_binary_transport,,call.connectionManager.activeProtocol.getTransport
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_binary_transport,,call.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_text_transport,,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_text_transport,,call.protocolMessageFromDeserialized
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_text_transport,,call.connectionManager.activeProtocol.getTransport
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_text_transport,,call.transport.onProtocolMessage
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/failure.test.js,realtime/failure,,,try_fallback_hosts_on_placement_constraint_with_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/failure.test.js,realtime/failure,,,no_messages_if_not_attached,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/failure.test.js,realtime/failure,,,no_messages_if_not_attached,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/failure.test.js,realtime/failure,,,no_messages_if_not_attached,,replace.connectionManager.onChannelMessage
test,test/realtime/failure.test.js,realtime/failure,,,no_messages_if_not_attached,,call.channel.requestState
test,test/realtime/failure.test.js,realtime/failure,,,no_messages_if_not_attached,,call.connectionManager.onChannelMessage
test,test/realtime/failure.test.js,realtime/failure,,,no_messages_if_not_attached,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/failure.test.js,realtime/failure,,,no_messages_if_not_attached,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/failure.test.js,realtime/failure,,,no_messages_if_not_attached,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/failure.test.js,realtime/failure,,,no_messages_if_not_attached,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/history.test.js,realtime/history,,,history_until_attach,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/history.test.js,realtime/history,,,history_until_attach,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/history.test.js,realtime/history,,,history_until_attach,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/history.test.js,realtime/history,,,history_until_attach,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/history.test.js,realtime/history,,,history_until_attach,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/history.test.js,realtime/history,,,history_until_attach,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/history.test.js,realtime/history,,,history_until_attach,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/history.test.js,realtime/history,,,history_until_attach,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/init.test.js,realtime/init,,,initbase0,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/init.test.js,realtime/init,,,initbase0,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/init.test.js,realtime/init,,,initbase0,,read.connectionManager.activeProtocol.transport
